Product ID,Product Name,Category,Supplier ID,Supplier Name,Purchase Date,Purchase Price,Retail Price,Stock Level,Reorder Point,Lead Time (Days),Sales Volume,Sales Date,Sales Channel,Demand Forecast,Stockouts,Backorders,Warehouse Location,Expiration Date,Discounts Applied,Inventory Aging,Return Rate
2937,Daughter,Electronics,192,Howard Ltd,2021-02-09,46.62,101.88,220,55,14,47,2025-01-01,Online,193,1,0,WH2,,11,28,3.13
7721,Less,Grocery,155,Rhodes LLC,2025-01-30,16.35,32.64,481,72,10,58,2025-02-16,Wholesale,99,1,1,WH1,2023-09-04,18,55,3.05
2688,Soldier,Books,144,"Haley, Hansen and Shields",2020-03-20,16.7,41.57,455,49,13,14,2025-01-21,Wholesale,64,3,7,WH3,,19,51,4.55
3331,Cultural,Home,197,"Burton, Young and Solomon",2022-10-21,20.07,38.1,168,65,6,80,2025-01-15,Online,116,1,4,WH2,,9,51,3.7
6265,Less,Books,179,"Howell, Perez and Galvan",2020-07-25,14.98,34.88,70,66,7,72,2025-02-09,Online,125,5,7,WH3,,15,16,3.11
1922,Report,Home,151,Carroll PLC,2024-12-04,13.57,37.28,141,13,12,43,2025-01-09,Wholesale,128,3,3,WH3,,21,62,2.04
3453,Send,Books,196,Avery-Ford,2024-10-31,19.99,56.32,433,100,6,89,2025-01-08,In-store,79,5,6,WH3,,0,15,1.07
2371,Thank,Electronics,114,Munoz and Sons,2020-10-27,9.03,21.99,146,42,12,93,2025-01-29,In-store,97,4,7,WH3,,22,24,4.53
9819,Adult,Clothing,113,Welch Group,2020-03-06,36.63,64.05,232,92,6,12,2025-02-03,In-store,70,3,7,WH2,,18,85,1.2
8898,Line,Home,116,"Robertson, Ingram and Ramos",2020-12-22,40.63,77.28,481,17,15,30,2025-01-19,Wholesale,174,4,1,WH1,,4,14,2.18
1923,Need,Books,164,Collins-Gonzales,2023-03-02,49.41,88.37,65,11,7,39,2025-02-21,Online,159,2,2,WH3,,3,83,1.04
3893,Forward,Books,120,"Turner, Farmer and Goodwin",2024-03-13,21.61,43.17,463,72,12,88,2025-02-10,In-store,180,1,6,WH3,,0,54,3.66
9337,Training,Clothing,164,"Graves, Reed and Rodgers",2024-09-04,41.81,100.86,253,96,10,40,2025-01-19,Online,78,0,0,WH2,,17,64,2.07
4306,Performance,Home,199,Dodson-Sellers,2023-03-03,25.27,61.98,59,37,14,42,2025-02-03,In-store,100,2,10,WH2,,9,85,1.46
6859,Would,Toys,197,Jennings-Cardenas,2024-08-07,8.15,12.99,397,29,8,32,2025-02-08,Online,139,3,7,WH3,,5,34,1.8
1550,Cut,Home,131,"Cisneros, Nichols and Wilson",2024-11-17,28.63,50.61,438,24,6,39,2025-02-15,In-store,141,5,1,WH2,,18,53,0.48
9430,Represent,Electronics,186,Johnson-Elliott,2022-05-11,6.57,14.64,421,84,5,46,2025-01-31,In-store,140,5,2,WH3,,28,82,0.54
9659,Stop,Home,120,Ortiz-Butler,2022-07-24,49.08,97.09,328,94,5,45,2025-02-08,Online,99,3,2,WH3,,9,48,4.39
5181,Loss,Electronics,115,Wilson-Figueroa,2020-03-14,10.37,17.65,438,73,5,70,2025-02-16,In-store,54,5,7,WH1,,5,35,4.61
5253,White,Toys,192,Juarez and Sons,2020-12-04,35.29,54.37,14,24,10,84,2025-01-10,In-store,74,5,9,WH2,,18,16,2.33
9371,Player,Grocery,126,"Garner, Scott and Phillips",2023-02-15,39.96,81.98,267,45,10,2,2025-01-24,Online,68,3,3,WH3,2020-01-12,20,73,2.84
6285,Record,Grocery,129,Glover Ltd,2020-11-28,49.59,119.76,172,66,7,54,2025-02-04,Online,111,2,1,WH2,2021-09-06,14,75,0.47
3300,Hand,Clothing,193,Anthony Group,2020-03-20,36.21,100.74,457,86,4,28,2025-01-22,Wholesale,196,5,7,WH1,,29,68,2.86
1098,Type,Electronics,138,Larsen-Parsons,2022-11-14,49.58,91.78,362,50,13,93,2025-02-20,Online,125,2,1,WH1,,7,54,0.83
4343,Own,Grocery,146,"Fields, Raymond and Kelly",2023-12-09,10.52,18.0,429,11,10,99,2025-01-02,Wholesale,159,4,5,WH3,2024-04-16,15,4,4.67
4100,Its,Electronics,176,Rodgers-Page,2024-08-24,25.31,70.88,326,19,15,17,2025-02-01,Online,124,1,1,WH3,,15,34,2.45
1849,Measure,Grocery,143,Robinson-Brandt,2024-12-05,12.64,26.52,27,81,14,63,2025-02-04,Wholesale,121,2,5,WH1,2024-01-05,11,44,0.34
9720,Teacher,Home,167,Frazier-Miller,2024-07-03,46.35,76.26,294,22,12,80,2025-01-22,Online,175,1,4,WH3,,30,85,2.06
8187,Choice,Toys,146,Chambers Ltd,2023-03-13,48.22,82.53,453,33,15,74,2025-02-20,In-store,83,5,9,WH1,,30,30,2.85
7048,You,Clothing,138,Brown-Pope,2023-09-24,41.03,89.96,402,65,5,50,2025-01-06,Wholesale,154,0,5,WH3,,17,80,3.24
2705,Always,Grocery,121,Allen-Lopez,2021-08-11,29.0,54.85,274,89,7,91,2025-01-16,Wholesale,99,3,2,WH1,2022-09-19,2,64,3.02
7424,Budget,Electronics,157,Gray PLC,2022-04-10,39.75,86.46,476,48,8,78,2025-01-18,Online,93,4,4,WH1,,21,15,0.49
8866,Produce,Books,114,Hobbs-Cannon,2023-10-11,26.07,49.15,343,23,7,27,2025-02-11,Wholesale,68,0,8,WH3,,21,81,3.04
1635,End,Books,164,"Jordan, Byrd and Hill",2023-08-18,30.32,65.34,275,24,3,31,2025-02-15,Online,196,2,8,WH2,,0,76,2.06
8821,Management,Toys,198,Spencer-Santiago,2022-08-14,11.47,31.84,348,34,8,55,2025-02-07,Wholesale,89,0,6,WH1,,24,6,3.17
3910,Since,Clothing,118,Ruiz-Peters,2024-08-10,46.64,131.98,110,59,6,52,2025-01-22,Wholesale,73,5,10,WH3,,6,67,0.75
5039,Form,Clothing,190,Myers LLC,2023-08-11,30.68,76.93,53,10,4,14,2025-02-17,Wholesale,83,4,6,WH1,,13,80,1.19
3128,Somebody,Grocery,133,"Banks, Moore and Carter",2024-06-07,28.96,82.43,414,98,13,65,2025-01-27,Online,119,3,1,WH1,2020-12-24,17,66,4.75
8307,Reason,Grocery,162,"Garcia, Strickland and Escobar",2024-03-14,29.68,45.67,12,21,5,50,2025-02-15,Wholesale,67,3,7,WH1,2024-12-13,20,50,2.73
6885,Huge,Electronics,167,"Fritz, Johnson and Williams",2024-10-31,34.54,73.43,103,39,12,50,2025-02-18,Wholesale,84,4,10,WH3,,29,26,1.48
7312,Prevent,Toys,134,Francis Group,2024-05-02,30.58,88.35,420,17,13,22,2025-01-29,In-store,130,2,3,WH3,,11,19,2.95
1469,Theory,Home,111,Grimes and Sons,2020-10-16,21.34,38.62,54,36,15,24,2025-01-13,In-store,200,3,4,WH3,,21,82,4.87
3186,American,Books,197,Marshall Inc,2020-06-03,25.46,55.79,377,63,13,35,2025-01-17,In-store,54,4,0,WH1,,26,26,1.6
9966,Build,Books,150,"White, Owens and Lin",2021-04-27,29.31,47.04,460,80,9,13,2025-01-14,Online,122,3,8,WH3,,24,35,3.67
1117,Research,Clothing,174,"Li, Murray and Brooks",2020-02-01,30.69,63.5,393,24,9,22,2025-01-14,In-store,115,0,0,WH3,,23,48,0.88
8983,Upon,Toys,102,"Johnson, Palmer and Arnold",2021-07-13,42.79,96.07,265,39,10,98,2025-01-07,In-store,135,2,9,WH3,,9,72,1.79
5906,Able,Home,183,Morgan-Parker,2022-03-18,42.23,117.29,71,79,5,46,2025-01-15,In-store,158,0,10,WH2,,7,73,0.62
1562,Involve,Books,184,Hays Group,2020-08-12,10.94,31.33,372,41,12,34,2025-02-16,Wholesale,80,4,8,WH1,,27,24,4.45
8157,Test,Books,120,Wilcox Group,2024-08-31,21.07,57.87,307,52,10,48,2025-02-11,Wholesale,173,0,2,WH1,,28,79,2.47
3391,Hand,Books,158,"Hunt, Baker and Chan",2024-03-20,7.78,18.05,447,61,7,26,2025-01-30,Wholesale,186,1,8,WH2,,17,54,1.47
6725,Box,Toys,171,Graham-Lewis,2024-09-20,16.94,37.21,222,45,3,5,2025-01-13,Online,192,0,5,WH1,,17,46,4.68
5830,Know,Clothing,110,Galloway-Walter,2025-02-01,31.42,61.83,454,42,6,56,2025-01-30,In-store,96,5,1,WH2,,25,32,3.52
8988,Offer,Grocery,164,Riley PLC,2024-06-23,18.79,47.1,173,26,12,11,2025-01-07,Wholesale,128,2,8,WH2,2021-03-04,18,25,4.98
1499,As,Toys,159,"Drake, Clark and Wilson",2021-11-04,29.85,49.98,319,65,6,26,2025-02-15,In-store,183,2,3,WH2,,13,54,3.15
7066,Cut,Home,173,Contreras and Sons,2021-05-22,28.37,56.92,5,35,8,44,2025-02-06,In-store,64,3,8,WH3,,23,81,4.26
1431,Pay,Clothing,199,"Wiggins, Smith and Allen",2024-11-25,39.98,100.04,390,49,15,28,2025-01-10,Online,117,1,2,WH2,,15,57,1.87
7869,Mention,Grocery,160,Martinez-Herrera,2020-09-16,23.95,39.32,292,79,11,28,2025-01-17,Wholesale,63,1,4,WH3,2020-11-30,7,37,3.19
7096,Tough,Grocery,180,"Benson, Kramer and Lindsey",2022-11-12,17.43,36.46,225,72,10,10,2025-01-30,Online,156,1,4,WH3,2024-01-12,21,40,1.27
7494,Character,Electronics,183,Pierce-Smith,2021-07-16,30.33,55.91,465,12,9,77,2025-02-19,Wholesale,103,2,6,WH1,,5,11,2.48
9552,Through,Grocery,106,"Duran, Morgan and Ho",2024-12-18,41.31,119.37,457,96,11,21,2025-01-27,Wholesale,165,0,2,WH2,2023-09-30,23,68,2.07
9765,Deal,Home,105,"Martin, Evans and Cook",2022-07-30,11.68,26.65,81,90,13,58,2025-02-11,Wholesale,102,0,7,WH2,,13,17,0.27
4707,Evening,Home,110,"Little, Melton and Dennis",2020-01-24,31.3,78.88,170,33,3,11,2025-01-28,Online,147,1,0,WH2,,10,61,3.08
9784,Something,Toys,125,"Turner, Maddox and Juarez",2020-07-08,15.96,29.02,482,85,3,64,2025-01-01,Online,155,2,1,WH2,,26,19,0.78
1055,Rather,Clothing,200,Manning-Johnson,2021-12-04,13.47,28.09,54,78,11,65,2025-02-14,Wholesale,127,4,7,WH3,,15,60,4.12
6737,Course,Electronics,197,"King, Wright and Johnson",2023-09-24,22.25,45.46,404,22,14,16,2025-01-30,Wholesale,168,1,9,WH3,,16,58,1.57
1216,Pretty,Grocery,149,Acevedo Ltd,2023-04-01,44.02,75.69,206,83,5,54,2025-01-04,In-store,124,0,8,WH2,2022-06-04,20,68,0.77
4106,Three,Electronics,107,Johnson-Vasquez,2025-02-19,14.2,36.71,429,78,15,42,2025-01-27,In-store,55,0,1,WH3,,15,47,2.89
4919,Finish,Clothing,104,Johnson-Wright,2024-04-29,8.41,22.87,331,11,5,35,2025-01-07,Wholesale,71,2,3,WH2,,12,55,0.61
3558,Agree,Home,193,Wells PLC,2024-08-03,31.14,78.16,263,51,6,86,2025-01-16,In-store,140,0,2,WH2,,30,89,1.54
9297,Challenge,Toys,171,"Zimmerman, Holder and Russo",2020-02-13,21.47,58.56,3,50,4,97,2025-02-17,Online,63,1,7,WH1,,15,60,4.51
8859,Later,Home,174,"Stevens, Watts and Robinson",2021-04-01,21.41,56.21,424,35,15,65,2025-02-10,Wholesale,133,3,7,WH2,,27,10,1.9
7548,Forget,Home,158,Stevens LLC,2022-01-12,49.22,84.62,389,81,13,57,2025-01-31,Wholesale,192,2,6,WH3,,1,32,3.68
7371,Really,Toys,113,Fitzpatrick and Sons,2023-11-07,19.78,31.17,467,45,8,9,2025-01-03,In-store,147,5,8,WH2,,13,53,3.43
1500,Same,Home,138,"Gonzales, Turner and Giles",2023-10-09,23.71,70.76,202,74,3,24,2025-02-21,Wholesale,125,2,1,WH1,,19,68,2.92
3869,Reality,Grocery,135,Oliver-Oconnor,2022-09-08,12.81,26.5,307,98,9,70,2025-02-03,Wholesale,171,5,5,WH2,2020-09-17,16,86,2.95
4754,Across,Electronics,160,Thompson-Norris,2022-09-11,28.47,83.72,78,42,6,8,2025-01-07,Wholesale,105,4,5,WH2,,6,10,1.12
7699,Defense,Grocery,184,Hodges LLC,2021-12-11,36.01,80.0,466,61,6,93,2025-01-09,In-store,165,2,10,WH3,2021-08-04,15,71,2.42
6266,Recently,Toys,133,Martin Group,2024-09-29,41.22,103.05,410,97,4,82,2025-01-26,In-store,143,1,7,WH1,,24,30,1.72
3475,Black,Books,179,Castaneda-Mason,2020-01-14,5.41,12.42,82,50,6,56,2025-02-11,In-store,70,3,0,WH1,,11,72,4.33
4603,Conference,Grocery,188,"Walls, Hernandez and Ibarra",2022-08-24,48.48,108.78,20,63,13,94,2025-01-07,Online,183,0,5,WH3,2021-11-24,21,61,0.14
6864,Mr,Clothing,113,Jackson and Sons,2022-04-06,9.14,24.38,50,33,4,40,2025-01-31,In-store,157,2,7,WH3,,22,24,3.67
7600,Page,Home,150,"Rodriguez, Robinson and Williams",2024-07-27,7.48,13.84,405,19,14,76,2025-01-20,Online,133,3,0,WH3,,30,42,4.63
1156,Over,Books,178,"Williams, Rodriguez and Chung",2021-05-04,39.74,117.87,40,21,15,62,2025-02-04,Online,121,3,4,WH1,,16,19,2.44
6168,Join,Books,126,Montes-Jackson,2022-09-01,32.62,61.35,237,69,6,6,2025-01-07,Wholesale,108,3,6,WH1,,6,21,2.65
6406,Fund,Books,167,"Owens, Palmer and Nichols",2020-04-14,42.22,105.59,385,28,12,60,2025-01-08,Wholesale,195,0,5,WH1,,13,51,0.18
1091,Ago,Grocery,151,Johnson-Williams,2022-07-23,23.77,46.38,80,78,14,86,2025-01-29,Wholesale,113,4,8,WH3,2020-09-17,26,17,2.93
2269,Suffer,Clothing,190,Clark-Howell,2022-08-12,47.81,139.47,197,51,13,24,2025-02-13,In-store,109,5,9,WH2,,24,87,2.52
1015,Example,Books,189,Duncan-Cole,2021-10-02,38.15,67.41,304,29,8,54,2025-02-15,Wholesale,194,3,1,WH3,,7,16,1.31
3522,Above,Grocery,150,Moses-Humphrey,2020-11-10,46.37,82.05,121,59,3,25,2025-02-13,In-store,78,4,1,WH1,2022-10-30,27,69,0.83
9090,Network,Grocery,177,Roberson-Fitzgerald,2022-04-26,36.6,93.29,417,40,5,94,2025-02-12,Wholesale,196,5,10,WH2,2022-03-23,26,63,2.17
9026,For,Books,115,"Clark, Mason and Hall",2024-12-15,9.15,15.32,73,67,3,50,2025-01-20,Online,69,4,6,WH1,,17,42,2.06
2582,Area,Clothing,105,"Guerra, Acevedo and Thomas",2022-07-03,48.84,125.12,136,92,5,38,2025-01-07,In-store,160,0,8,WH3,,1,3,3.83
5055,Movie,Books,181,Collier and Sons,2024-11-15,9.88,16.15,473,67,11,57,2025-02-19,In-store,123,3,7,WH2,,9,56,0.69
8941,Offer,Electronics,123,Castillo-Weber,2024-04-21,24.59,57.85,345,41,15,25,2025-01-16,Online,153,1,5,WH1,,3,77,3.76
8144,Wall,Books,115,Martin Inc,2023-04-13,48.39,110.73,42,30,13,73,2025-02-03,Wholesale,153,0,8,WH1,,23,27,2.89
1980,Be,Electronics,139,Casey-Lopez,2022-04-09,27.89,76.3,431,22,9,50,2025-02-03,Wholesale,83,3,5,WH1,,20,41,1.97
3484,Magazine,Home,189,"Harrell, Mccall and Patterson",2023-10-18,35.34,89.33,59,83,5,51,2025-02-09,In-store,140,0,7,WH2,,29,65,3.91
5849,Fast,Home,136,Reid PLC,2022-01-04,46.64,75.98,81,53,3,2,2025-01-24,In-store,94,1,4,WH3,,9,18,0.25
6758,Away,Clothing,169,Ray and Sons,2024-09-13,24.02,44.88,161,57,10,9,2025-02-04,In-store,89,1,2,WH1,,8,21,1.27
5083,Fear,Electronics,176,Knight and Sons,2021-03-18,43.49,67.5,422,34,10,16,2025-01-01,Wholesale,88,0,5,WH2,,17,39,1.43
7480,Special,Clothing,117,"Gordon, Payne and Rodriguez",2023-11-15,46.88,90.36,334,66,8,69,2025-02-13,In-store,131,3,6,WH2,,6,48,1.89
7721,Hold,Grocery,141,Wilcox Group,2023-12-19,21.78,41.63,40,63,5,74,2025-01-19,Online,190,2,3,WH1,2022-10-28,3,39,2.49
2968,Lead,Grocery,169,Nash Ltd,2020-11-24,27.74,45.26,332,96,8,19,2025-02-06,Online,87,1,6,WH1,2022-01-29,12,86,4.03
7717,Plan,Electronics,162,Oneill and Sons,2024-09-29,32.9,56.88,346,28,4,11,2025-01-01,Online,197,2,0,WH3,,18,2,0.45
8377,Happy,Books,145,"Cruz, Andrews and Marquez",2021-05-25,28.84,85.35,166,35,14,17,2025-02-04,Online,91,3,8,WH1,,19,82,2.49
5327,Agent,Books,108,Golden Ltd,2022-10-08,28.87,58.27,242,18,15,71,2025-02-02,In-store,107,2,6,WH3,,11,5,4.65
2760,Season,Toys,149,Riggs and Sons,2022-07-12,23.14,49.27,339,27,15,59,2025-01-17,In-store,125,5,0,WH3,,9,79,3.44
7285,Region,Electronics,152,Jenkins-Parrish,2023-11-03,25.34,45.82,180,43,5,10,2025-01-08,Online,125,3,0,WH1,,28,7,0.11
9511,Defense,Clothing,131,Santos PLC,2021-07-16,44.4,110.28,376,68,9,26,2025-01-20,Wholesale,180,3,5,WH1,,11,28,4.93
7797,Ability,Grocery,103,Galloway LLC,2020-05-10,48.44,108.78,382,78,3,34,2025-01-04,Online,135,5,0,WH1,2021-11-10,5,37,1.33
2748,Us,Electronics,140,"Garcia, Bishop and Cruz",2023-05-16,27.39,44.9,365,34,14,62,2025-01-18,In-store,152,0,8,WH1,,22,36,3.07
2503,Or,Home,189,Lopez-Davis,2023-02-07,49.58,107.54,397,27,4,37,2025-02-06,Wholesale,173,0,7,WH1,,27,65,3.12
8044,News,Home,141,"Cook, Harper and Hahn",2024-10-02,41.02,106.65,96,18,8,2,2025-01-03,In-store,94,1,1,WH2,,25,83,0.94
4072,Rest,Clothing,130,Walker Inc,2022-10-24,43.48,69.75,341,88,14,54,2025-01-08,In-store,74,1,2,WH1,,21,37,4.27
6777,Whether,Home,122,Black LLC,2021-10-03,38.28,79.51,179,64,14,93,2025-02-07,Online,188,0,3,WH3,,18,62,1.18
7370,Call,Clothing,196,Berry Ltd,2024-01-10,6.57,12.24,318,100,7,93,2025-02-05,In-store,192,1,3,WH3,,4,89,3.81
6390,Space,Grocery,182,Myers Group,2023-10-13,26.53,73.88,176,53,7,14,2025-02-12,In-store,133,3,9,WH1,2022-10-13,15,28,1.93
5914,Bag,Electronics,104,"Conner, Mccall and Hogan",2024-06-07,46.88,94.46,359,18,13,5,2025-01-09,In-store,73,4,0,WH1,,23,67,3.54
9633,Quickly,Books,134,Medina Ltd,2022-09-10,44.15,83.19,406,31,10,100,2025-02-17,In-store,104,5,7,WH2,,18,58,2.89
4325,Bag,Clothing,168,"Estrada, Williams and Ingram",2023-09-15,6.43,18.12,234,82,13,29,2025-02-17,Online,116,3,4,WH1,,9,22,4.47
5664,Training,Electronics,117,Le-Park,2024-11-17,21.82,55.81,385,34,4,32,2025-01-09,In-store,134,5,4,WH2,,14,78,4.15
3912,Morning,Grocery,182,Moore and Sons,2021-08-08,44.87,99.93,435,18,5,16,2025-02-02,Online,97,3,5,WH2,2025-02-21,20,78,4.95
2545,Nearly,Home,106,Hopkins Inc,2024-10-02,46.98,81.54,336,83,6,81,2025-02-02,In-store,82,3,1,WH2,,23,49,4.13
7994,Figure,Electronics,156,Willis Inc,2024-08-21,38.02,91.83,208,100,10,19,2025-01-04,In-store,53,0,8,WH1,,20,3,4.41
1014,Call,Home,198,"Rodriguez, Hood and Anderson",2022-07-12,14.73,31.94,395,76,7,100,2025-01-06,Online,141,2,10,WH1,,10,56,2.71
9112,Decision,Toys,164,Conway LLC,2024-06-20,48.63,73.69,456,100,8,81,2025-01-17,Wholesale,114,2,6,WH2,,25,86,4.35
8878,Scientist,Clothing,111,Stone Ltd,2022-12-19,47.9,78.47,252,74,11,61,2025-01-06,Online,114,5,10,WH1,,7,50,0.22
5258,Rather,Clothing,131,"Butler, Kidd and Gordon",2021-10-29,47.86,121.19,352,45,5,31,2025-02-10,Wholesale,84,4,7,WH2,,4,49,4.62
2823,Mr,Toys,147,Kennedy-Crane,2024-08-25,33.41,97.14,58,89,8,36,2025-01-11,Wholesale,52,1,6,WH2,,27,41,3.48
2679,Something,Toys,190,Dean-Taylor,2020-06-30,8.93,19.03,422,97,5,94,2025-01-20,Online,61,1,10,WH3,,20,37,2.88
2872,Card,Home,132,"Gomez, Gonzalez and Mooney",2022-05-25,28.86,75.66,47,47,5,53,2025-01-28,Online,130,5,10,WH3,,7,21,3.94
6881,Upon,Clothing,107,"Thompson, Wilson and Morris",2021-12-24,11.1,29.34,177,23,12,68,2025-01-26,In-store,97,1,1,WH1,,0,58,3.33
9445,Information,Electronics,140,"Clarke, Golden and Perez",2020-06-03,29.65,62.35,128,44,15,48,2025-02-01,Wholesale,184,3,10,WH1,,30,78,0.53
1040,Second,Toys,115,Johnson and Sons,2025-02-16,34.81,61.34,319,92,15,13,2025-01-15,Online,80,3,3,WH3,,1,64,0.14
9521,Question,Electronics,192,"Cooper, Carroll and Kelly",2024-03-18,7.73,14.32,19,83,14,76,2025-01-28,In-store,178,3,4,WH3,,16,78,4.42
6861,Not,Books,170,"Rodriguez, Olson and Mathis",2025-01-03,42.5,79.48,155,43,14,49,2025-01-05,Online,138,5,0,WH2,,29,2,1.68
9116,We,Grocery,135,Russell-Mejia,2021-08-27,20.67,44.56,321,60,15,67,2025-01-20,Online,152,3,2,WH2,2021-04-16,12,40,4.8
9874,Environmental,Toys,179,Clark Ltd,2020-10-20,36.51,95.15,491,55,6,87,2025-02-21,In-store,69,5,3,WH1,,2,23,1.41
6032,Rock,Electronics,100,"Ryan, Morrison and King",2023-12-07,19.86,52.46,83,13,5,82,2025-02-08,In-store,82,0,4,WH2,,11,34,1.62
1197,Beyond,Books,176,Bryant-Rodriguez,2020-01-27,32.6,78.78,110,23,11,39,2025-01-21,Online,198,0,4,WH1,,28,66,1.03
8188,Thus,Clothing,105,Vazquez-Smith,2024-09-23,36.9,67.28,222,51,3,34,2025-01-19,In-store,93,4,4,WH1,,23,71,4.14
3109,Wide,Books,149,Martinez LLC,2021-04-22,42.09,105.78,147,43,11,44,2025-01-12,Wholesale,179,1,8,WH3,,2,62,3.33
7584,Machine,Clothing,119,Macias Group,2023-02-28,41.11,119.32,49,58,4,85,2025-01-13,Wholesale,150,2,0,WH1,,16,89,1.88
3149,Relationship,Clothing,176,Rogers-Flores,2021-09-25,13.97,34.41,265,75,4,100,2025-02-20,Wholesale,114,0,4,WH3,,6,85,3.61
3323,Throughout,Grocery,132,"Arnold, Zhang and Franco",2023-02-26,7.57,14.66,337,81,11,58,2025-02-05,In-store,155,0,3,WH1,2024-05-15,16,56,0.07
2272,Score,Grocery,111,Gordon-Miller,2024-11-11,29.6,76.99,85,78,8,51,2025-02-03,Online,188,0,7,WH1,2021-10-11,7,42,4.61
2111,Miss,Grocery,107,Velasquez Inc,2024-05-13,33.52,66.8,16,95,9,76,2025-02-07,Online,182,0,6,WH3,2022-04-03,12,6,0.81
3270,Student,Toys,194,Kelley-Schneider,2024-01-01,46.17,126.62,363,15,13,77,2025-01-03,Wholesale,177,5,2,WH1,,11,70,3.45
1580,Media,Toys,165,"Acosta, Larson and Ingram",2023-12-27,49.61,121.23,272,87,12,18,2025-01-15,In-store,90,3,2,WH1,,5,53,1.53
7680,Near,Clothing,103,Hull LLC,2020-04-27,48.26,91.7,334,37,10,57,2025-02-06,Wholesale,66,4,9,WH3,,6,10,3.94
1247,Mind,Home,145,Morgan Ltd,2021-02-15,25.65,54.45,383,12,11,25,2025-01-22,In-store,166,0,10,WH3,,16,22,3.06
6643,Develop,Electronics,158,Hinton-Jackson,2020-10-24,28.38,66.54,433,39,14,78,2025-01-26,Wholesale,199,1,3,WH2,,22,21,4.75
1199,Plan,Home,197,Lewis Group,2020-07-20,12.34,29.76,412,96,12,90,2025-01-27,In-store,88,3,9,WH2,,25,81,3.03
8654,Firm,Books,143,"Knight, Santiago and Williams",2021-02-11,5.89,16.0,305,28,9,70,2025-02-11,In-store,103,5,8,WH2,,9,81,3.46
2775,Continue,Books,133,Davidson-Caldwell,2022-02-23,12.03,20.6,489,82,11,45,2025-01-28,Online,70,2,2,WH2,,16,68,4.34
8713,Watch,Toys,175,"Howard, Green and Miller",2024-03-21,13.8,40.89,95,44,14,34,2025-02-04,Wholesale,138,3,3,WH3,,1,64,0.1
1904,Town,Books,156,Rodriguez Inc,2020-05-02,25.15,63.83,471,58,8,23,2025-01-15,Wholesale,153,4,2,WH3,,0,30,3.85
6422,At,Toys,117,Stone-Williams,2020-09-24,41.23,93.1,318,97,12,4,2025-02-14,Wholesale,139,2,9,WH2,,16,12,4.64
4535,Pick,Home,141,Mcdonald and Sons,2020-09-14,33.26,80.92,20,79,6,94,2025-02-07,In-store,67,4,2,WH3,,2,48,3.86
1944,Discover,Grocery,103,Jones PLC,2025-02-18,15.07,34.63,405,50,13,17,2025-01-14,Wholesale,141,2,9,WH3,2021-10-26,24,88,0.96
6881,Skin,Electronics,183,Arnold-Thomas,2023-05-04,38.52,64.83,373,100,12,48,2025-01-08,Online,129,1,4,WH1,,2,62,2.47
3074,Step,Clothing,192,Martinez-Gallegos,2021-04-04,7.75,12.74,319,85,9,15,2025-02-09,In-store,87,4,6,WH1,,9,48,4.88
8601,Smile,Electronics,133,Bell Group,2022-10-29,33.18,59.31,94,54,4,0,2025-01-02,Online,194,4,6,WH1,,2,39,0.65
3150,Perhaps,Clothing,100,Sutton-Garcia,2020-10-24,6.65,18.18,303,41,3,12,2025-02-10,In-store,52,3,2,WH3,,9,53,1.58
7719,How,Home,150,Moreno-Howard,2021-06-30,23.39,38.09,110,72,13,41,2025-01-31,Online,55,5,0,WH3,,12,72,4.3
3648,Election,Home,145,"Williams, Sullivan and Bell",2021-05-10,41.54,79.42,221,12,14,17,2025-01-18,Wholesale,79,1,9,WH1,,26,8,2.13
4377,Detail,Grocery,122,"White, Bush and Porter",2020-03-07,10.57,17.08,377,76,6,51,2025-01-09,In-store,83,0,1,WH1,2025-01-16,20,16,0.09
9168,Near,Electronics,128,Gilbert-Smith,2021-09-15,47.29,139.81,178,94,13,17,2025-02-07,Wholesale,146,5,6,WH2,,16,71,3.87
5916,Second,Books,107,Brown PLC,2020-12-21,15.14,43.56,41,23,11,2,2025-01-08,Online,92,2,6,WH2,,6,63,3.51
3229,Fact,Electronics,186,Davenport Ltd,2024-07-16,43.43,100.47,119,48,6,79,2025-01-29,Online,143,5,9,WH2,,21,41,3.54
2073,Generation,Clothing,155,Salinas and Sons,2022-03-17,31.01,64.64,436,53,3,18,2025-01-07,Wholesale,101,0,3,WH2,,0,83,3.16
8039,Find,Books,199,"Williams, Gardner and Lawson",2020-07-02,39.57,81.19,12,12,10,98,2025-02-18,Wholesale,190,0,2,WH1,,21,62,3.8
9212,Entire,Toys,138,Ortiz-Owen,2020-07-26,6.19,13.55,36,83,7,40,2025-01-08,Wholesale,66,3,0,WH3,,2,4,2.15
8838,Value,Toys,110,"Lopez, King and Bryant",2023-05-31,12.99,24.22,259,58,8,7,2025-01-25,In-store,160,2,4,WH3,,9,56,0.65
3802,Style,Books,160,Guerrero-Curtis,2021-06-01,26.89,63.56,98,39,8,83,2025-02-21,Wholesale,59,5,10,WH2,,2,52,0.97
2657,Spring,Home,100,Hall and Sons,2022-12-04,10.56,27.06,365,80,10,85,2025-02-19,Wholesale,168,2,9,WH1,,22,47,1.23
3970,Evidence,Clothing,117,"Holland, Anderson and Hughes",2020-10-06,17.06,27.65,48,56,7,79,2025-01-23,Online,81,4,0,WH2,,11,31,2.29
